rule,normalized_support
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Agecp=31.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & BMIcp=26.35 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & SkinThicknesscp=13.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & SkinThicknesscp=13.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & SkinThicknesscp=13.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Agecp=31.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & SkinThicknesscp=13.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Agecp=31.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=5.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=44.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & SkinThicknesscp=13.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & SkinThicknesscp=13.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & SkinThicknesscp=13.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Agecp=31.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Agecp=31.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & BMIcp=26.35 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Glucosecp=99.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5,0.5
BloodPressurecp=69.0 & Agecp=40.5 & Pregnanciescp=5.5 & SkinThicknesscp=13.5 & Pregnanciescp=1.5 & Pregnanciescp=2.5 & Glucosecp=99.5,0.5
